Trip ID,Booking User ID,Pick Up Latitude,Pick Up Longitude,Drop Off Latitude,Drop Off Longitude,Pick Up Address,Drop Off Address,Trip Date and Time,Total Passengers,Age
728849,429874,30.2878663,-97.746391,30.2669106,-97.7391248,"West Campus, W 24th St, Austin, United States, 78705","The Aquarium on 6th, East 6th Street, Austin, TX, USA",9/4/25 23:12,4,19
728837,428787,30.2848783,-97.7464213,30.291579,-97.7251791,"West Campus, W 22nd St, Austin, United States, 78705","912 Keith Lane, Austin, TX, USA",9/4/25 23:13,6,20
728832,151283,30.2861011,-97.7430969,30.269194,-97.7476628,"West Campus, San Antonio St, Austin, United States, 78705","Mayfair Austin, West 6th Street, Austin, TX, USA",9/4/25 23:11,12,20
728830,591341,30.2566942,-97.7474684,30.270302,-97.7485023,"South Congress, S Congress Ave, Austin, United States, 78704","Beez Kneez, Nueces Street, Austin, TX, USA",9/4/25 23:07,5,30
728824,120699,30.2875371,-97.7463145,30.2675505,-97.7439407,"West Campus, W 23rd St, Austin, United States, 78705","LUNA Rooftop, West 5th Street, Austin, TX, USA",9/4/25 23:04,13,20
728822,111694,30.2692647,-97.7475164,30.2874829,-97.7461563,"Warehouse District, W 6th St, Austin, United States, 78701","The Mark Austin, West 23rd Street, Austin, TX, USA",9/4/25 23:04,7,21
728807,78223,30.2650753,-97.7287348,30.2703075,-97.7484259,"East End, E 7th St, Austin, United States, 78702","Wiggle Room, Nueces Street, Austin, TX, USA",9/4/25 23:04,9,21
728801,336304,30.2876024,-97.7462768,30.2667569,-97.7391877,"West Campus, W 23rd St, Austin, United States, 78705","The Rooftop On 6th, East 6th Street, Austin, TX, USA",9/4/25 22:57,5,19
728799,146404,30.2870844,-97.7444463,30.2923073,-97.7406306,"The Drag, Rio Grande St, Austin, United States, 78705","Phi Gamma Delta, Hemphill Park, Austin, TX, USA",9/4/25 22:56,6,24
728790,326271,30.293119,-97.7252859,30.2640032,-97.7287525,"Hancock, Red River St, Austin, United States, 78705","Latchkey, East 6th Street, Austin, TX, USA",9/4/25 23:00,11,23
728785,453384,30.2880508,-97.7428472,30.269194,-97.7476628,"The Drag, Nueces St, Austin, United States, 78705","Mayfair Austin, West 6th Street, Austin, TX, USA",9/4/25 22:56,8,24
728783,413539,30.2874074,-97.7452666,30.291579,-97.7251791,"West Campus, W 23rd St, Austin, United States, 78705","912 Keith Lane, Austin, TX, USA",9/4/25 22:53,11,24
728779,589548,30.2839619,-97.7445129,30.2674331,-97.7397601,"West Campus, W 21st St, Austin, United States, 78705","Shakespeare's, East 6th Street, Austin, TX, USA",9/4/25 22:57,10,19
728766,323768,30.2879283,-97.7427847,30.269194,-97.7476628,"The Drag, Nueces St, Austin, United States, 78705","Mayfair Austin, West 6th Street, Austin, TX, USA",9/4/25 22:48,9,22
728755,71622,30.2872992,-97.7461438,30.267078,-97.7385013,"West Campus, W 23rd St, Austin, United States, 78705","Vulcan Gas Company, East 6th Street, Austin, TX, USA",9/4/25 22:47,8,27
728751,44989,30.2936913,-97.7314172,30.2915304,-97.7413923,"Hancock, Liberty St, Austin, United States, 78705","Mockingbird Saloon, Guadalupe Street, Austin, TX, USA",9/4/25 22:50,13,21
728750,328861,30.2904701,-97.743072,30.2674331,-97.7397601,"West Campus, W 26th St, Austin, United States, 78705","Shakespeare's, East 6th Street, Austin, TX, USA",9/4/25 22:46,5,22
728743,583928,30.2661593,-97.7356292,30.2641192,-97.7292582,"Sixth Street, E 6th St, Austin, United States, 78701","The Lucky Duck, East 6th Street, Austin, TX, USA",9/4/25 22:46,14,31
728729,118394,30.2876704,-97.7449468,30.267078,-97.7385013,"The Drag, Rio Grande St, Austin, United States, 78705","Vulcan Gas Company, East 6th Street, Austin, TX, USA",9/4/25 22:42,14,20
728726,67811,30.2700744,-97.7482969,30.2741122,-97.7633659,"Market District, Nueces St, Austin, United States, 78701","Donn's Depot, West 5th Street, Austin, TX, USA",9/4/25 22:47,14,26
728723,73261,30.265052,-97.7287052,30.2703075,-97.7484259,"East End, E 7th St, Austin, United States, 78702","Wiggle Room, Nueces Street, Austin, TX, USA",9/4/25 22:41,9,21
728704,193104,30.287831,-97.7428588,30.269194,-97.7476628,"The Drag, W 24th St, Austin, United States, 78705","Mayfair Austin, West 6th Street, Austin, TX, USA",9/4/25 22:35,6,20
728701,344381,30.267257,-97.7502539,30.2669106,-97.7391248,"Market District, W 3rd St, Austin, United States, 78701","The Aquarium on 6th, East 6th Street, Austin, TX, USA",9/4/25 22:36,9,20
728695,356937,30.2877605,-97.7451714,30.2675505,-97.7439407,"West Campus, Rio Grande St, Austin, United States, 78705","LUNA Rooftop, West 5th Street, Austin, TX, USA",9/4/25 22:34,12,19
728688,255136,30.2853148,-97.742469,30.2670242,-97.7395484,"The Drag, San Antonio St, Austin, United States, 78705","Thirsty's, East 6th Street, Austin, TX, USA",9/4/25 22:35,13,19
728680,143932,30.2830875,-97.7394869,30.270397,-97.750017,"The Drag, University Ave, Austin, United States, 78705","The Ranch, West 6th Street, Austin, TX, USA",9/4/25 22:30,11,21
728670,85614,30.2875239,-97.7456293,30.267078,-97.7385013,"West Campus, W 23rd St, Austin, United States, 78705","Vulcan Gas Company, East 6th Street, Austin, TX, USA",9/4/25 22:30,11,21
728665,343300,30.2931586,-97.7222163,30.2640032,-97.7287525,"Hancock, Concordia Ave, Austin, United States, 78705","Latchkey, East 6th Street, Austin, TX, USA",9/4/25 22:34,10,25
728658,68910,30.2874623,-97.745722,30.267078,-97.7385013,"West Campus, W 23rd St, Austin, United States, 78705","Vulcan Gas Company, East 6th Street, Austin, TX, USA",9/4/25 22:27,12,24
728654,73212,30.2837097,-97.739663,30.270397,-97.750017,"The Drag, W 21st St, Austin, United States, 78705","The Ranch, West 6th Street, Austin, TX, USA",9/4/25 22:26,14,21
728653,189583,30.2874903,-97.745086,30.2668687,-97.7395696,"West Campus, W 23rd St, Austin, United States, 78705","325 East 6th Street, Austin, TX, USA",9/4/25 22:25,14,24
728651,38476,30.2943986,-97.7438957,30.2670242,-97.7395484,"West Campus, Rio Grande St, Austin, United States, 78705","Thirsty's, East 6th Street, Austin, TX, USA",9/4/25 22:27,13,24
728650,189357,30.2892955,-97.7479494,30.2670242,-97.7395484,"West Campus, San Gabriel St, Austin, United States, 78705","Thirsty Nickel, East 6th Street, Austin, TX, USA",9/4/25 22:26,6,20
728649,200291,30.294546,-97.7439616,30.2670242,-97.7395484,"West Campus, Rio Grande St, Austin, United States, 78705","Thirsty Nickel, East 6th Street, Austin, TX, USA",9/4/25 22:26,12,20
728645,182164,30.2889512,-97.7467272,30.2703689,-97.7503908,"West Campus, Pearl St, Austin, United States, 78705","Green Light Social, West 6th Street, Austin, TX, USA",9/4/25 22:23,10,21
728642,323767,30.2882207,-97.7443889,30.269194,-97.7476628,"The Drag, Rio Grande St, Austin, United States, 78705","Mayfair Austin, West 6th Street, Austin, TX, USA",9/4/25 22:23,11,19
728638,585650,30.2873859,-97.7458145,30.2669106,-97.7391248,"West Campus, W 23rd St, Austin, United States, 78705","The Aquarium on 6th, East 6th Street, Austin, TX, USA",9/4/25 22:22,8,31
728636,83366,30.2898585,-97.7429908,30.0840117,-97.8266929,"The Drag, Seton Ave, Austin, United States, 78705","275 Old San Antonio Rd, Buda, TX 78610, United States",9/4/25 22:25,14,21
728618,456614,30.2835329,-97.7438671,30.2670242,-97.7395484,"West Campus, Nueces St, Austin, United States, 78705","Thirsty Nickel, East 6th Street, Austin, TX, USA",9/4/25 22:20,11,20
728617,183087,30.2870185,-97.7460718,30.2670242,-97.7395484,"West Campus, W 23rd St, Austin, United States, 78705","Thirsty Nickel, East 6th Street, Austin, TX, USA",9/4/25 22:21,11,20
728615,342957,30.2835509,-97.7439117,30.2670242,-97.7395484,"West Campus, Nueces St, Austin, United States, 78705","Thirsty Nickel, East 6th Street, Austin, TX, USA",9/4/25 22:21,14,25
728609,235422,30.2673794,-97.7407857,30.2700776,-97.7504262,"Sixth Street, E 6th St, Austin, United States, 78701","Willow Country Bar, West 6th Street, Austin, TX, USA",9/4/25 22:18,9,20
728603,183139,30.2875333,-97.7448581,30.269194,-97.7476628,"The Drag, Rio Grande St, Austin, United States, 78705","Mayfair Austin, West 6th Street, Austin, TX, USA",9/4/25 22:15,14,20
728587,184574,30.2898364,-97.7438293,30.267078,-97.7385013,"The Drag, Rio Grande St, Austin, United States, 78705","Vulcan Gas Company, East 6th Street, Austin, TX, USA",9/4/25 22:15,14,23
728583,61331,30.2892364,-97.7469867,30.2703689,-97.7503908,"West Campus, Pearl St, Austin, United States, 78705","Green Light Social, West 6th Street, Austin, TX, USA",9/4/25 22:13,14,22
728582,111131,30.2626747,-97.7437946,30.293996,-97.742344,"Downtown, Brazos St, Austin, United States, 78701","Dirty Martin's Place, Guadalupe Street, Austin, TX, USA",9/4/25 22:14,10,20
728580,235259,30.2910868,-97.7468717,30.2668687,-97.7395696,"West Campus, W 26th St, Austin, United States, 78705","325 East 6th Street, Austin, TX, USA",9/4/25 22:13,6,22
728572,65201,30.2886297,-97.744206,30.269194,-97.7476628,"The Drag, Rio Grande St, Austin, United States, 78705","Mayfair Austin, West 6th Street, Austin, TX, USA",9/4/25 22:11,13,21
728569,111784,30.2891374,-97.7470598,30.2700776,-97.7504262,"West Campus, Pearl St, Austin, United States, 78705","Willow Country Bar, West 6th Street, Austin, TX, USA",9/4/25 22:11,14,20
728565,199732,30.2873413,-97.7448718,30.2670242,-97.7395484,"The Drag, Rio Grande St, Austin, United States, 78705","Thirsty's, East 6th Street, Austin, TX, USA",9/4/25 22:14,9,21
728564,132923,30.2851708,-97.7438259,30.2670242,-97.7395484,"West Campus, W 22nd St, Austin, United States, 78705","Thirsty Nickel, East 6th Street, Austin, TX, USA",9/4/25 22:11,6,20
728563,348879,30.2880303,-97.7440829,30.269194,-97.7476628,"The Drag, Seton Ave, Austin, United States, 78705","Mayfair Austin, West 6th Street, Austin, TX, USA",9/4/25 22:11,8,19
728548,163342,30.2877162,-97.7498215,30.2665382,-97.7455322,"West Campus, Leon St, Austin, United States, 78705","TOATS ATX, West 4th Street, Austin, TX, USA",9/4/25 22:10,10,20
728547,321963,30.2878644,-97.7440378,30.269194,-97.7476628,"The Drag, W 24th St, Austin, United States, 78705","Mayfair Austin, West 6th Street, Austin, TX, USA",9/4/25 22:09,8,19
728539,201986,30.2891418,-97.7470936,30.2700776,-97.7504262,"West Campus, Pearl St, Austin, United States, 78705","Willow Country Bar, West 6th Street, Austin, TX, USA",9/4/25 22:11,14,20
728522,258096,30.2882496,-97.7440148,30.267078,-97.7385013,"The Drag, Seton Ave, Austin, United States, 78705","Vulcan Gas Company, East 6th Street, Austin, TX, USA",9/4/25 22:06,13,19
728520,100103,30.1559077,-97.757451,30.268816,-97.7413782,"Southeast Austin, Whitter Dr, Austin, United States, 78744","Retail Therapy Cocktail Lounge, East 7th Street, Austin, TX, USA",9/4/25 22:34,7,26
728517,330881,30.2915035,-97.7455157,30.269194,-97.7476628,"West Campus, Salado St, Austin, United States, 78705","Mayfair Austin, West 6th Street, Austin, TX, USA",9/4/25 22:07,14,19
728516,117620,30.2891123,-97.7470228,30.2700776,-97.7504262,"West Campus, Pearl St, Austin, United States, 78705","Willow Country Bar, West 6th Street, Austin, TX, USA",9/4/25 22:04,14,24
728512,73261,30.2517478,-97.7001821,30.2650779,-97.7286906,"Govalle, E Cesar Chavez St, Austin, United States, 78702","The Flower Shop Austin, East 7th Street, Austin, TX, USA",9/4/25 22:06,9,21
728508,71220,30.2517509,-97.7001499,30.2650779,-97.7286906,"Govalle, E Cesar Chavez St, Austin, United States, 78702","The Flower Shop Austin, East 7th Street, Austin, TX, USA",9/4/25 22:05,10,21
728506,46337,30.2876677,-97.7444933,30.269194,-97.7476628,"2313 Rio Grande Street, Austin, TX, USA","Mayfair Austin, West 6th Street, Austin, TX, USA",9/4/25 22:05,14,21
728501,447916,30.2851066,-97.7435359,30.269194,-97.7476628,"West Campus, W 22nd St, Austin, United States, 78705","Mayfair Austin, West 6th Street, Austin, TX, USA",9/4/25 22:05,9,24
728500,261571,30.2883108,-97.744111,30.267078,-97.7385013,"The Drag, W 24 1/2 St, Austin, United States, 78705","Vulcan Gas Company, East 6th Street, Austin, TX, USA",9/4/25 22:03,11,19
728496,69596,30.2707218,-97.7522181,30.2915304,-97.7413923,"Market District, W 6th St, Austin, United States, 78703","Mockingbird Saloon, Guadalupe Street, Austin, TX, USA",9/4/25 22:02,8,21
728492,323728,30.2889955,-97.7443891,30.2669106,-97.7391248,"The Drag, Rio Grande St, Austin, United States, 78705","The Aquarium on 6th, East 6th Street, Austin, TX, USA",9/4/25 22:04,14,19
728490,157464,30.2941267,-97.7459802,30.269194,-97.7476628,"Shoal Crest, San Pedro St, Austin, United States, 78705","Mayfair Austin, West 6th Street, Austin, TX, USA",9/4/25 22:03,10,24
728487,257970,30.2662422,-97.7507631,30.269194,-97.7476628,"Downtown, W 2nd St, Austin, United States, 78701","Mayfair Austin, West 6th Street, Austin, TX, USA",9/4/25 22:01,9,19
728483,581928,30.290132,-97.7436339,30.2675505,-97.7439407,"The Drag, Seton Ave, Austin, United States, 78705","LUNA Rooftop, West 5th Street, Austin, TX, USA",9/4/25 22:02,5,18
728480,73494,30.2875369,-97.7445651,30.2841721,-97.7478954,"The Drag, Rio Grande St, Austin, United States, 78705","1907 San Gabriel Street, Austin, TX, USA",9/4/25 22:01,14,23
728479,333815,30.290066,-97.7331607,30.2879723,-97.7426149,"Hancock, Harris Park Ave, Austin, United States, 78705","Victory Lap, West 24th Street, Austin, TX, USA",9/4/25 22:00,12,19
728476,65941,30.2883995,-97.744068,30.269194,-97.7476628,"The Drag, Seton Ave, Austin, United States, 78705","Mayfair Austin, West 6th Street, Austin, TX, USA",9/4/25 21:57,14,21
728473,321932,30.2879389,-97.7445195,30.269194,-97.7476628,"The Drag, W 24th St, Austin, United States, 78705","Mayfair Austin, West 6th Street, Austin, TX, USA",9/4/25 21:57,13,18
728470,159247,30.2904244,-97.7339702,30.2879723,-97.7426149,"Hancock, Elmwood Pl, Austin, United States, 78705","Victory Lap, West 24th Street, Austin, TX, USA",9/4/25 21:59,7,20
728469,73212,30.2451915,-97.7790708,30.2830252,-97.7392952,"South Lamar, S Lamar Blvd, Austin, United States, 78704","Alpha Phi, University Avenue, Austin, TX, USA",9/4/25 22:00,13,21
728467,146465,30.2878083,-97.7448435,30.284333,-97.7479176,"The Drag, Rio Grande St, Austin, United States, 78705","1909 San Gabriel Street, Austin, TX, USA",9/4/25 21:58,14,25
728466,69390,30.289111,-97.7470273,30.2700776,-97.7504262,"West Campus, Pearl St, Austin, United States, 78705","Willow Country Bar, West 6th Street, Austin, TX, USA",9/4/25 22:00,7,21
728458,179422,30.2606137,-97.7716494,30.2670732,-97.7397914,"Barton Hills, Hollow Creek Dr, Austin, United States, 78704","Blind Pig Pub, East 6th Street, Austin, TX, USA",9/4/25 22:07,8,24
728455,71592,30.287931,-97.7437432,30.269194,-97.7476628,"The Drag, W 24th St, Austin, United States, 78705","Mayfair Austin, West 6th Street, Austin, TX, USA",9/4/25 21:56,7,21
728454,254800,30.2878556,-97.743681,30.269194,-97.7476628,"The Drag, W 24th St, Austin, United States, 78705","Mayfair Austin, West 6th Street, Austin, TX, USA",9/4/25 21:53,7,19
728452,110580,30.2880766,-97.7439274,30.2830252,-97.7392952,"The Drag, Seton Ave, Austin, United States, 78705","Alpha Phi, University Avenue, Austin, TX, USA",9/4/25 21:56,14,21
728450,593287,30.2585636,-97.7588507,30.2670911,-97.7368338,"Eberly, South Lamar Boulevard, Austin, TX, USA","Barbarella Austin, Red River Street, Austin, TX, USA",9/4/25 21:54,13,38
728447,183858,30.2882068,-97.7450278,30.269194,-97.7476628,"Foodie's Corner, Rio Grande Street, Austin, TX, USA","Mayfair Austin, West 6th Street, Austin, TX, USA",9/4/25 21:51,7,20
728445,65329,30.2649962,-97.7286541,30.269194,-97.7476628,"East End, E 7th St, Austin, United States, 78702","Mayfair Austin, West 6th Street, Austin, TX, USA",9/4/25 21:56,14,21
728444,56446,30.3063287,-97.7242786,30.288214,-97.7428798,"Hancock, Barrow Ave, Austin, United States, 78751","The Diner at Victory Lap, Nueces Street, Austin, TX, USA",9/4/25 21:57,14,21
728443,450290,30.2851348,-97.7432917,30.267078,-97.7385013,"West Campus, W 22nd St, Austin, United States, 78705","Vulcan Gas Company, East 6th Street, Austin, TX, USA",9/4/25 21:54,14,18
728441,185717,30.2882437,-97.7448028,30.269194,-97.7476628,"The Drag, Rio Grande St, Austin, United States, 78705","Mayfair Austin, West 6th Street, Austin, TX, USA",9/4/25 21:50,8,20
728438,138171,30.2889104,-97.7469365,30.2700776,-97.7504262,"West Campus, Pearl St, Austin, United States, 78705","Willow Country Bar, West 6th Street, Austin, TX, USA",9/4/25 21:50,14,24
728435,222158,30.2900275,-97.7332083,30.2879723,-97.7426149,"Hancock, Harris Park Ave, Austin, United States, 78705","Victory Lap, West 24th Street, Austin, TX, USA",9/4/25 21:53,9,23
728433,223306,30.2901283,-97.7331816,30.2879723,-97.7426149,"Hancock, Elmwood Pl, Austin, United States, 78705","Victory Lap, West 24th Street, Austin, TX, USA",9/4/25 21:56,7,19
728430,450925,30.2852655,-97.7436869,30.267078,-97.7385013,"West Campus, Nueces St, Austin, United States, 78705","Vulcan Gas Company, East 6th Street, Austin, TX, USA",9/4/25 21:51,14,22
728428,70406,30.2913008,-97.7455215,30.269194,-97.7476628,"West Campus, Salado St, Austin, United States, 78705","Mayfair Austin, West 6th Street, Austin, TX, USA",9/4/25 21:52,11,21
728427,238230,30.2876399,-97.7458686,30.267078,-97.7385013,"West Campus, W 23rd St, Austin, United States, 78705","Vulcan Gas Company, East 6th Street, Austin, TX, USA",9/4/25 21:51,10,19
728420,447641,30.2845271,-97.7437971,30.267078,-97.7385013,"West Campus, Nueces St, Austin, United States, 78705","Vulcan Gas Company, East 6th Street, Austin, TX, USA",9/4/25 21:49,11,21
728417,73413,30.2672066,-97.7502887,30.2830252,-97.7392952,"Market District, W 3rd St, Austin, United States, 78701","Alpha Phi, University Avenue, Austin, Texas, USA",9/4/25 21:53,9,21
728416,448565,30.2851478,-97.7434483,30.267078,-97.7385013,"West Campus, W 22nd St, Austin, United States, 78705","Vulcan Gas Company, East 6th Street, Austin, TX, USA",9/4/25 21:49,14,19
728410,331074,30.2979523,-97.7331786,30.2640032,-97.7287525,"North University, Grooms St, Austin, United States, 78705","Latchkey, East 6th Street, Austin, TX, USA",9/4/25 21:51,7,24
728399,110580,30.2880779,-97.7438633,30.2830252,-97.7392952,"The Drag, Seton Ave, Austin, United States, 78705","Alpha Phi, University Avenue, Austin, TX, USA",9/4/25 21:47,14,21
728389,198018,30.2906943,-97.7336246,30.2879723,-97.7426149,"Hancock, Elmwood Pl, Austin, United States, 78705","Victory Lap, West 24th Street, Austin, TX, USA",9/4/25 21:50,13,19
728383,319557,30.2624428,-97.729808,30.269194,-97.7476628,"East End, E 4th St, Austin, United States, 78702","Mayfair Austin, West 6th Street, Austin, TX, USA",9/4/25 21:45,14,19
728369,120705,30.2902377,-97.7337664,30.2879723,-97.7426149,"Hancock, San Jacinto Blvd, Austin, United States, 78705","Victory Lap, West 24th Street, Austin, TX, USA",9/4/25 21:47,13,21
728366,73206,30.2515018,-97.701953,30.2830252,-97.7392952,"Govalle, E Cesar Chavez St, Austin, United States, 78702","Alpha Phi, University Avenue, Austin, TX, USA",9/4/25 21:42,12,21
728364,36361,30.2924802,-97.7236522,30.2640032,-97.7287525,"Hancock, Luther Ln, Austin, United States, 78705","Latchkey, East 6th Street, Austin, TX, USA",9/4/25 21:49,14,23
728361,70553,30.2900061,-97.734016,30.2879723,-97.7426149,"Hancock, San Jacinto Blvd, Austin, United States, 78705","Victory Lap, West 24th Street, Austin, TX, USA",9/4/25 21:47,12,21
728351,200682,30.2904007,-97.7335478,30.2879723,-97.7426149,"Hancock, Elmwood Pl, Austin, United States, 78705","Victory Lap, West 24th Street, Austin, TX, USA",9/4/25 21:41,10,20
728350,319111,30.2453032,-97.7572221,30.2675505,-97.7439407,"Bouldin Creek, S 1st St, Austin, United States, 78704","LUNA Rooftop, West 5th Street, Austin, TX, USA",9/4/25 21:45,5,20
728347,75770,30.2511617,-97.702374,30.2830252,-97.7392952,"Govalle, Red Bluff Rd, Austin, United States, 78702","Alpha Phi, University Avenue, Austin, TX, USA",9/4/25 21:40,14,21
728336,583928,30.2630587,-97.7440022,30.266615,-97.7386345,"Downtown, E Cesar Chavez St, Austin, United States, 78701","Pete's Dueling Piano Bar, East 6th Street, Austin, TX, USA",9/4/25 21:42,10,31
728328,378687,29.8947327,-97.9630648,30.4566767,-97.6612133,"Craddock Ave, San Marcos, United States, 78666","Mavericks Dance Hall, Grand Avenue Parkway, Pflugerville, TX, USA",9/4/25 22:21,15,19
728308,332825,30.2873698,-97.7460538,30.2675505,-97.7439407,"West Campus, W 23rd St, Austin, United States, 78705","LUNA Rooftop, West 5th Street, Austin, TX, USA",9/4/25 21:29,10,19
728306,585383,30.2873776,-97.7459445,30.2675505,-97.7439407,"West Campus, W 23rd St, Austin, United States, 78705","LUNA Rooftop, West 5th Street, Austin, TX, USA",9/4/25 21:29,12,18
728297,368092,30.2878405,-97.7451265,30.0840117,-97.8266929,"Union on 24th, West 24th Street, Austin, TX, USA","275 Old San Antonio Rd, Buda, TX 78610, USA",9/4/25 21:29,14,19
728292,56524,30.2452718,-97.7791354,30.2830252,-97.7392952,"South Lamar, S Lamar Blvd, Austin, United States, 78704","Alpha Phi, University Avenue, Austin, TX, USA",9/4/25 21:36,14,21
728289,182785,30.2900611,-97.7433843,30.269194,-97.7476628,"The Drag, Seton Ave, Austin, United States, 78705","Mayfair Austin, West 6th Street, Austin, TX, USA",9/4/25 21:27,11,20
728276,46665,30.245118,-97.779281,30.2830252,-97.7392952,"Matt's El Rancho, South Lamar Boulevard, Austin, TX, USA","Alpha Phi, University Avenue, Austin, TX, USA",9/4/25 21:34,12,24
728271,50862,30.245118,-97.779281,30.2830252,-97.7392952,"Matt's El Rancho, South Lamar Boulevard, Austin, TX, USA","Alpha Phi, University Avenue, Austin, TX, USA",9/4/25 21:24,14,21
728264,246601,30.2872401,-97.7452904,30.2675505,-97.7439407,"West Campus, W 23rd St, Austin, United States, 78705","LUNA Rooftop, West 5th Street, Austin, TX, USA",9/4/25 21:23,8,21
728257,87743,30.3011813,-97.7382019,30.29223,-97.742557,"North University, W 35th St, Austin, United States, 78705","Texas Sigma Chi, Nueces Street, Austin, TX, USA",9/4/25 21:23,13,22
728255,169388,30.3010406,-97.738283,30.2922428,-97.7424196,"504 West 35th Street, Austin, TX, USA","2701 Nueces Street, Austin, TX, USA",9/4/25 21:19,11,20
728253,111614,30.2929278,-97.7440701,30.2840351,-97.7478054,"West Campus, Rio Grande St, Austin, United States, 78705","1905 San Gabriel Street, Austin, TX, USA",9/4/25 21:22,12,24
728249,255430,30.2878396,-97.7465105,30.2675505,-97.7439407,"West Campus, W 24th St, Austin, United States, 78705","LUNA Rooftop, West 5th Street, Austin, TX, USA",9/4/25 21:18,13,19
728248,582763,30.2865193,-97.7460609,30.2675505,-97.7439407,"West Campus, Pearl St, Austin, United States, 78705","LUNA Rooftop, West 5th Street, Austin, TX, USA",9/4/25 21:19,13,29
728246,194418,30.2872727,-97.7453411,30.2675505,-97.7439407,"West Campus, W 23rd St, Austin, United States, 78705","LUNA Rooftop, West 5th Street, Austin, TX, USA",9/4/25 21:17,9,20
728245,203735,30.2888629,-97.7482285,30.2692894,-97.7480411,"West Campus, San Gabriel St, Austin, United States, 78705","Unbarlievable West 6th, West 6th Street, Austin, TX, USA",9/4/25 21:17,9,20
728240,585352,30.2864483,-97.7461192,30.2675505,-97.7439407,"West Campus, Pearl St, Austin, United States, 78705","LUNA Rooftop, West 5th Street, Austin, TX, USA",9/4/25 21:19,14,18
728238,193554,30.2894804,-97.7483696,30.2675505,-97.7439407,"West Campus, W 25th St, Austin, United States, 78705","LUNA Rooftop, West 5th Street, Austin, TX, USA",9/4/25 21:17,14,20
728235,585344,30.2858573,-97.7441105,30.2675505,-97.7439407,"Rise at West Campus, Nueces Street, Austin, TX, USA","LUNA Rooftop, West 5th Street, Austin, TX, USA",9/4/25 21:17,9,19
728234,71660,30.3011867,-97.738228,30.2922428,-97.7424196,"North University, W 35th St, Austin, United States, 78705","2701 Nueces Street, Austin, TX, USA",9/4/25 21:19,11,21
728233,568751,30.3838145,-97.699426,30.2630697,-97.7307221,"North Austin, Jordan Ln, Austin, United States, 78758","1211 East 5th Street, Austin, TX, USA",9/4/25 21:30,9,31
728232,451123,30.2875656,-97.7458871,30.2675505,-97.7439407,"West Campus, W 23rd St, Austin, United States, 78705","LUNA Rooftop, West 5th Street, Austin, TX, USA",9/4/25 21:16,12,23
728231,192797,30.2512388,-97.7023188,30.2680289,-97.7367749,"Govalle, E Cesar Chavez St, Austin, United States, 78702","Valhalla, Red River Street, Austin, TX, USA",9/4/25 21:26,12,30
728230,594405,30.2867893,-97.7459862,30.2675505,-97.7439407,"West Campus, W 23rd St, Austin, United States, 78705","LUNA Rooftop, West 5th Street, Austin, TX, USA",9/4/25 21:14,13,18
728229,584192,30.286704,-97.7460481,30.2675505,-97.7439407,"West Campus, W 23rd St, Austin, United States, 78705","LUNA Rooftop, West 5th Street, Austin, TX, USA",9/4/25 21:15,14,18
728228,284689,30.3353116,-97.7590525,30.2891178,-97.7480087,"Balcones, Balcones Dr, Austin, United States, 78731","The Villas at San Gabriel, San Gabriel Street, Austin, TX, USA",9/4/25 21:24,12,19
728227,72878,30.2538589,-97.7631613,30.2692894,-97.7480411,"Zilker, S Lamar Blvd, Austin, United States, 78704","Unbarlievable West 6th, West 6th Street, Austin, TX, USA",9/4/25 21:16,6,21
728226,130135,30.2538674,-97.7631695,30.2692894,-97.7480411,"Zilker, S Lamar Blvd, Austin, United States, 78704","Unbarlievable West 6th, West 6th Street, Austin, TX, USA",9/4/25 21:16,5,21
728225,185253,30.2886148,-97.7441745,30.2830252,-97.7392952,"The Drag, W 24 1/2 St, Austin, United States, 78705","Alpha Phi, University Avenue, Austin, TX, USA",9/4/25 21:16,10,21
728222,332527,30.2894387,-97.7484123,30.2675505,-97.7439407,"West Campus, San Gabriel St, Austin, United States, 78705","LUNA Rooftop, West 5th Street, Austin, TX, USA",9/4/25 21:12,10,20
728220,336101,30.2965984,-97.7421571,30.2830252,-97.7392952,"Heritage, Guadalupe St, Austin, United States, 78705","Alpha Phi, University Avenue, Austin, TX, USA",9/4/25 21:14,12,19
728215,186962,30.3057299,-97.7652254,30.2830132,-97.7393041,"Tarrytown, Mountain Laurel Dr, Austin, United States, 78703","2005 University Avenue, Austin, TX, USA",9/4/25 21:12,14,20
728214,50954,30.296671,-97.742152,30.2830252,-97.7392952,"Heritage, Guadalupe St, Austin, United States, 78705","Alpha Phi, University Avenue, Austin, TX, USA",9/4/25 21:11,10,20
728212,323124,30.251303,-97.702059,30.2847095,-97.7434527,"Govalle, E Cesar Chavez St, Austin, United States, 78702","The Callaway House Austin, West 22nd Street, Austin, TX, USA",9/4/25 21:18,10,18
728206,248201,30.2941813,-97.7424111,30.2830252,-97.7392952,"West Campus, Guadalupe St, Austin, United States, 78705","Alpha Phi, University Avenue, Austin, TX, USA",9/4/25 21:13,6,22
728194,271246,30.2516892,-97.7004365,30.2889802,-97.7441792,"Govalle, E Cesar Chavez St, Austin, United States, 78702","Delta Gamma, Rio Grande Street, Austin, TX, USA",9/4/25 21:19,7,21
728177,132535,30.3067744,-97.7442845,30.2880745,-97.7440939,"Rosedale, W 39th St, Austin, United States, 78756","Yugo Austin Waterloo, Seton Avenue, Austin, TX, USA",9/4/25 21:06,14,21
